name,msg,time,link,length,expmsg
den~,Re: Одесский политех...,2001-06-05 22:53:13,https://vif2ne.org/nvk/forum/archive/words/100847?text=,2.23K,">Впрочем, тамошний юмор - что-то особенное: конферансье на студенческом вечере:""(в сторону)400 рентген в зал, п..."""
Владимир Несамарский,Загадка - в связи с наступающим Днем Победы и предстоящей кампанией В.Старостина,2001-07-05 05:45:21,https://vif2ne.org/nvk/forum/archive/words/101510?text=,8.22K,"ПриветствуюЗагадка - в связи с наступающим Днем Победы и предстоящей кампанией В.Старостина по разоблачению ""мифов и лег..."""
FVL1~01,На Роммеля похоже.... (-),2001-07-05 08:44:22,https://vif2ne.org/nvk/forum/archive/words/101511?text=,2.28K,"..."""
АК,Да нет...,2001-07-05 08:48:32,https://vif2ne.org/nvk/forum/archive/words/101512?text=,2.11K,"Салют!У Роммеля не было фронтовых мясорубок, и нужны ему были не боеприпасы а горючее в основном. Скорее из  западников так ..."""
Kadet,Re: Да нет...,2001-07-05 08:51:48,https://vif2ne.org/nvk/forum/archive/words/101513?text=,1.93K,">Салют!>У Роммеля не было фронтовых мясорубок, и нужны ему были не боеприпасы а горючее в основном. Ско..."""
Тов.Рю,Жуков (-),2001-07-05 12:43:24,https://vif2ne.org/nvk/forum/archive/words/101516?text=,2.57K,">Что за крупный полководец сказал. >С уважением Владимир  С уважение..."""
Вадим Жилин,Буденный? :)) (-),2001-07-05 13:06:19,https://vif2ne.org/nvk/forum/archive/words/101522?text=,1.78K,"..."""
Владимир Несамарский,Холодно! (-),2001-07-05 13:16:56,https://vif2ne.org/nvk/forum/archive/words/101523?text=,1.63K,"..."""
Владимир Несамарский,"Хуже, чем холодно! Совсем плохо - Жуков так НЕ МОГ сказать (-)",2001-07-05 13:17:55,https://vif2ne.org/nvk/forum/archive/words/101517?text=,2.46K,"..."""
Владимир Несамарский,"Не Роммель, конечно, но чуть-чуть теплее стало (-)",2001-07-05 13:18:34,https://vif2ne.org/nvk/forum/archive/words/101515?text=,1.75K,"..."""
Владимир Несамарский,Паттону приписывают нечто противоположное (-),2001-07-05 13:19:08,https://vif2ne.org/nvk/forum/archive/words/101514?text=,1.71K,"..."""
Исаев Алексей,Фош?,2001-07-05 13:19:55,https://vif2ne.org/nvk/forum/archive/words/101524?text=,3.27K,"Доброе время суток,Есть подозрение, что это кто-то не из отечественных полководцев. Немец такое вряд ли бы сказал(у Герм..."""
И. Кошкин,Манштейн? (-),2001-07-05 13:38:00,https://vif2ne.org/nvk/forum/archive/words/101533?text=,1.78K,"..."""
Владимир Несамарский,"Не Фош. Но уже теплее, гораздо теплее (-)",2001-07-05 13:40:06,https://vif2ne.org/nvk/forum/archive/words/101525?text=,2.88K,"..."""
Вадим Жилин,Шарль де Голь? (-),2001-07-05 13:43:37,https://vif2ne.org/nvk/forum/archive/words/101535?text=,1.85K,"..."""
Исаев Алексей,Может Клемансо?,2001-07-05 13:46:08,https://vif2ne.org/nvk/forum/archive/words/101526?text=,2.92K,"Доброе время суток,У него было высказывание в этом духе, с рекомендацией плюнуть в лицо тому, кто скажет, что можно наст..."""
Владимир Несамарский,"Осади! Даю подсказку - я что, зря В.Старостина поминал? (-)",2001-07-05 13:47:26,https://vif2ne.org/nvk/forum/archive/words/101527?text=,2.56K,"..."""
Владимир Несамарский,Обижаете старика Манштейна! (-),2001-07-05 13:48:01,https://vif2ne.org/nvk/forum/archive/words/101534?text=,1.68K,"..."""
Владимир Несамарский,"А когда бы он мог это сказать? И операций таких не было, драп больше... нет (-)",2001-07-05 13:49:06,https://vif2ne.org/nvk/forum/archive/words/101536?text=,1.86K,"..."""
Юкон,"ну, тогда генерал Франко... (-)",2001-07-05 13:56:53,https://vif2ne.org/nvk/forum/archive/words/101528?text=,1.68K,"..."""
Ярослав,Нивель? (-),2001-07-05 14:11:16,https://vif2ne.org/nvk/forum/archive/words/101529?text=,1.61K,"..."""
Коля-02,Петэн ? (-),2001-07-05 14:15:16,https://vif2ne.org/nvk/forum/archive/words/101537?text=,1.57K,"..."""
Тов.Рю,Самое главное - что ТАК делал (-),2001-07-05 14:46:15,https://vif2ne.org/nvk/forum/archive/words/101518?text=,2.10K,"..."""
Исаев Алексей,Это он сам Вам сказал?,2001-07-05 14:49:57,https://vif2ne.org/nvk/forum/archive/words/101519?text=,1.84K,"Доброе время суток,Или факты какие-нить имеються?С уважением, Алексей Исаев  "
Владимир Несамарский,Врете (-),2001-07-05 14:53:58,https://vif2ne.org/nvk/forum/archive/words/101520?text=,1.61K,"..."""
Вадим Жилин,"""Огласите весь списк пжалста"" :((   (Хотя, Можете и на ""Марсе"" остановиться) ... (-)",2001-07-05 14:58:54,https://vif2ne.org/nvk/forum/archive/words/101521?text=,1.92K,"..."""
tevolga,Монтгомери,2001-07-05 15:21:15,https://vif2ne.org/nvk/forum/archive/words/101538?text=,1.67K,"По крайней мере он мог так сказать.С уважением к сообществу...."""
Николай Поникаров,"Черчилль? (полководец/флотоводец, с натяжкой) (-)",2001-07-05 15:26:20,https://vif2ne.org/nvk/forum/archive/words/101530?text=,1.76K,"..."""
Исаев Алексей,Ссылка на Старостина как раз в тупик ставит,2001-07-05 15:28:36,https://vif2ne.org/nvk/forum/archive/words/101531?text=,2.20K,"Доброе время суток,Все что у него выложено. относится к советско-германскому фронту Второй Мировой войны. Плюс Маннергей..."""
Владимир Несамарский,Ответ на загадку,2001-07-05 15:31:15,https://vif2ne.org/nvk/forum/archive/words/101539?text=,5.21K,"ПриветствуюПравильный ответ не назвал никто:-( Автор скандального высказывания, возмутившего в свое время общественность..."""
УСТС,"Отлично! Как это обозначить? Так, что ли - ""Ь"" (кулак с пальцем)(-)",2001-07-05 15:38:48,https://vif2ne.org/nvk/forum/archive/words/101540?text=,1.83K,"..."""
Сергей Беккер,Как процесс передачи чувств прицепить к военным задачам?,2001-07-05 15:47:35,https://vif2ne.org/nvk/forum/archive/words/101762?text=,3.46K,"Приветствую!С помощью микрочипов два человека будут обмениваться нервными импульсами В сентябре британские хирурги п..."""
АК,Читайте классику :-)),2001-07-05 15:51:48,https://vif2ne.org/nvk/forum/archive/words/101763?text=,2.00K,"Салют!С. Лем, ""Кибериада"" (путешествие первое ""Ловушка Гарганциана"")>Приветствую!"
Владимир Несамарский,"А вот и образ его (до чего ж они все друг на друга похожи, близнецы просто)",2001-07-05 16:01:36,https://vif2ne.org/nvk/forum/archive/words/101546?text=,2.26K,"Это плакат 1914 года. Вылитый Николай или Виль..."""
Исаев Алексей,"А я-то думал, при чем тут Старостин",2001-07-05 16:05:42,https://vif2ne.org/nvk/forum/archive/words/101541?text=,2.16K,"Доброе время суток,По существу можно сказать, что желающим представить советских полководцев как мясников стоит поинтере..."""
Вадим Жилин,Ах Вы так! Встречная загадка:,2001-07-05 16:11:19,https://vif2ne.org/nvk/forum/archive/words/101542?text=,2.35K,"Приветствую Вас.Кто это сказал:>""В артиллерии полевой, при хорошей оной отделке, услуге и упряжке, ..."""
СанитарЖеня,"Аракчеев, ессно...",2001-07-05 16:17:33,https://vif2ne.org/nvk/forum/archive/words/101543?text=,2.21K,">Кто это сказал:>>""В артиллерии полевой, при хорошей оной отделке, услуге и упряжке, наблюдать, чтобы было ..."""
Novik,Про танк.,2001-07-05 16:47:34,https://vif2ne.org/nvk/forum/archive/words/101811?text=,5.23K,"Приветствую.Бродил тут по гоблиновскому сайту, наткнулся на фотку: "
Дмитрий Болтенков,Смотри Фронтовую иллюстрацию 1 --там написано (-),2001-07-05 17:01:40,https://vif2ne.org/nvk/forum/archive/words/101812?text=,1.72K,"..."""
Bigfoot,"Кстати, здесь вот такая же фотка... (+)",2001-07-05 17:02:46,https://vif2ne.org/nvk/forum/archive/words/101813?text=,1.84K,"http://www.saminfo.ru/~galkov/armorlogs/p..."""
Исаев Алексей,Re: Про танк.,2001-08-05 00:25:14,https://vif2ne.org/nvk/forum/archive/words/101814?text=,1.86K,"Доброе время суток,Это фото с обложки Фронтовой Иллюстрации ""Трофеи в Красной Армии"". Подписи к фотке в книге нет."
Siberiаn,"))))))) Русофобы немедленно купились на эту фразу, как вы и ожидали)))) (-)",2001-08-05 08:44:44,https://vif2ne.org/nvk/forum/archive/words/101545?text=,1.84K,"..."""
Вадим Жилин,Увы... (-),2001-08-05 08:52:11,https://vif2ne.org/nvk/forum/archive/words/101544?text=,1.60K,"..."""
Frederick,Re: Про танк.,2001-08-05 12:09:49,https://vif2ne.org/nvk/forum/archive/words/101815?text=,4.79K,">Может быть кто-нибудь скажет, где и когда снято?Конкретно эта - не знаю. Но первый известный мне сл..."""
Novik,"Re: Хм... Всю дорогу думал, что на фото четверка.",2001-08-05 12:21:01,https://vif2ne.org/nvk/forum/archive/words/101816?text=,3.66K,"Приветствую.>>Может быть кто-нибудь скажет, где и когда снято?>Конкретно эта - не знаю. Но первый и..."""
Капитан,Четверка - не сумлевайся! ;),2001-08-05 12:35:18,https://vif2ne.org/nvk/forum/archive/words/101817?text=,2.76K,"А фото действительно с обложки ФИ про Трофеи - надо пересмотреть внимательно - где нибуть обязательно меленьким шрифтом должно б..."""
Исаев Алексей,Угу. И явно не лето 1941-го :-) (-),2001-08-05 12:41:00,https://vif2ne.org/nvk/forum/archive/words/101824?text=,1.69K,"..."""
Исаев Алексей,Я ее вчера чуть наизнанку не вывернул,2001-08-05 12:55:58,https://vif2ne.org/nvk/forum/archive/words/101818?text=,2.85K,"Доброе время суток,Ну не нашлось там подписи к этой фотке. Вот на 4-й стр. обложки фотка ""тройки"" продублирована в книге..."""
Frederick,Неправильно поняли...,2001-08-05 13:24:04,https://vif2ne.org/nvk/forum/archive/words/101825?text=,2.06K,"Я не применительно к этой фотографии сказал, а просто привел самый ранний известный мне пример использования трофейной бронетехн..."""
Исаев Алексей,Re: Неправильно поняли...,2001-08-05 13:26:52,https://vif2ne.org/nvk/forum/archive/words/101826?text=,2.26K,"Доброе время суток,>Я не применительно к этой фотографии сказал, а просто привел самый ранний известный..."""
Eddie,Re: Я ее...,2001-08-05 13:38:02,https://vif2ne.org/nvk/forum/archive/words/101819?text=,2.34K,"Вeчeром посмотрю во фрaнцузском издaнии - можeт тaм подпись eсть под фоткой...С уважением, Aндрeй..."""
Андю,"Дык, они его вроде с нашего 1 к 1 лепили. (-)",2001-08-05 14:02:02,https://vif2ne.org/nvk/forum/archive/words/101820?text=,1.94K,"..."""
Вадим Жилин,Re: Про танк.,2001-08-05 14:10:34,https://vif2ne.org/nvk/forum/archive/words/101828?text=,2.78K,"Приветствую Вас.>>Может быть кто-нибудь скажет, где и когда снято?>Конкретно эта - не знаю. Но перв..."""
Frederick,Re: Про танк.,2001-08-05 15:00:56,https://vif2ne.org/nvk/forum/archive/words/101829?text=,3.75K,">По моим данным первый бой с участием Т-III - это атака 168-го сп и танкового батальона 24-й сд 26 июня в 4.00<..."""
Frederick,Re: Неправильно поняли...,2001-08-05 15:31:30,https://vif2ne.org/nvk/forum/archive/words/101827?text=,1.88K,">А как быть с историей с трофеями 8 МК в дубненских боях? И как датируется известный ШТуг, которых захватили и ..."""
Вадим Жилин,Re: Про танк.,2001-08-05 15:47:19,https://vif2ne.org/nvk/forum/archive/words/101830?text=,2.25K,"Приветствую Вас.Дык я из Галицкого и давал данные. Вопрос не в том, что атака 26 июня удалась или нет, а в том, что ""тре..."""
Frederick,Re: Про танк.,2001-08-05 15:54:37,https://vif2ne.org/nvk/forum/archive/words/101831?text=,2.35K,">Дык я из Галицкого и давал данные. Я так и понял, поэтому и просил посмотреть страницы с 80 до 90.<..."""
Eddie,Нe совсeм - они лeпили с aвторского тeкстa (-),2001-08-05 15:57:34,https://vif2ne.org/nvk/forum/archive/words/101821?text=,1.88K,"-..."""
SEAL,Поздравляю  всех  с  наступающим  Праздником  Великой  Победы !!! ( - ) (-),2001-08-05 16:10:26,https://vif2ne.org/nvk/forum/archive/words/102203?text=,2.27K,"..."""
Ortodox,С Великим праздником обязывающим нас быть достойными Её ! (-),2001-08-05 16:15:34,https://vif2ne.org/nvk/forum/archive/words/102204?text=,1.79K,"..."""
Вадим Жилин,Стр. 97. Хотя дата не 100%-я. Может и 27-го дело было. (-),2001-08-05 16:20:28,https://vif2ne.org/nvk/forum/archive/words/101832?text=,1.91K,"..."""
Петров Борис,"ВИФ - Питер, 9 мая",2001-08-05 16:44:30,https://vif2ne.org/nvk/forum/archive/words/102257?text=,1.96K,"Чего-то я не врубился до конца.Мы встречаемся аль нет?В 14.00, кафе в артмузее?Борис..."""
tsa,Всех с праздником победы !!!,2001-08-05 16:48:31,https://vif2ne.org/nvk/forum/archive/words/102205?text=,1.92K,"Здравствуйте !Поздравляю всех с праздником !Помянем погибших за Родину в ВОВ, а также других войнах. Вспомним на..."""
Banzay,"Да! в 14:00 у входа в артмузей или у магазина ""Хобби-центр"" (-)",2001-08-05 17:01:12,https://vif2ne.org/nvk/forum/archive/words/102258?text=,1.87K,"..."""
Андю,"Если будет -- куплю фр. журнал, а то не стал -- думал наш купить. (-)",2001-08-05 17:50:00,https://vif2ne.org/nvk/forum/archive/words/101822?text=,1.65K,"..."""
Frederick,Re: Стр. 97....,2001-08-05 22:42:04,https://vif2ne.org/nvk/forum/archive/words/101833?text=,1.68K,"А какая дата на стр.97? Наверняка начало июля? С уважением..."""
SerP-M,Военно-историческая загадка про мою родную деревню (+),2001-08-05 23:40:10,https://vif2ne.org/nvk/forum/archive/words/102391?text=,2.92K,"Привет всем!Вот загадка про деревню, где до самой смерти жили мои дедушка и бабушка.Областной город, где я прожил са..."""
Глеб Бараев,"А.В.Станкевич, комдив-55, село Золотарево (-)",2001-08-05 23:45:14,https://vif2ne.org/nvk/forum/archive/words/102392?text=,2.00K,"..."""
SerP-M,Ну вот: прямо сразу - в точку! (-),2001-08-05 23:52:16,https://vif2ne.org/nvk/forum/archive/words/102393?text=,1.81K,"..."""
Глеб Бараев,Уж больно случай известный (-),2001-08-05 23:54:19,https://vif2ne.org/nvk/forum/archive/words/102394?text=,1.64K,"..."""
Vadim,Re: А вот...,2001-09-05 04:23:54,https://vif2ne.org/nvk/forum/archive/words/101547?text=,1.83K,"Привeтствую >Это плакат 1914 года. Вылитый Николай или Вильгельм или Сталин, правда?A Вы..."""
Siberiаn,Просто Вован тоже бабки из английской казны получает.,2001-09-05 08:37:09,https://vif2ne.org/nvk/forum/archive/words/101532?text=,1.79K,"Правда количество другое. Типа тридцатки)))))Siberian..."""
Андю,^^^ (-),2001-09-05 11:39:08,https://vif2ne.org/nvk/forum/archive/words/102206?text=,1.58K,"..."""
Eddie,Re: Я ее...,2001-09-05 22:04:20,https://vif2ne.org/nvk/forum/archive/words/101823?text=,1.88K,">Вeчeром посмотрю во фрaнцузском издaнии - можeт тaм подпись eсть под фоткой...Посмотрeл, только..."""
Taras~Ural,"Вопрос, к товарищам артиллеристам или танкистам (+)",2001-10-05 08:58:05,https://vif2ne.org/nvk/forum/archive/words/103112?text=,2.53K,"Расскажите, кто знает принцип действия и описание, изображенного устройства. Сам я в этом деле полный профан :-( "
Исаев Алексей,"Re: Вопрос, к...",2001-10-05 09:34:54,https://vif2ne.org/nvk/forum/archive/words/103113?text=,2.55K,"Доброе время суток,>Расскажите, кто знает принцип действия и описание, изображенного устройства. Сам я ..."""
СанитарЖеня,"Re: Вопрос, к...",2001-10-05 10:23:27,https://vif2ne.org/nvk/forum/archive/words/103115?text=,2.70K,">Расскажите, кто знает принцип действия и описание, изображенного устройства. Сам я в этом деле полный проф..."""
Taras~Ural,Буду ждать с нетерпеньем (-),2001-10-05 10:31:41,https://vif2ne.org/nvk/forum/archive/words/103114?text=,1.70K,"..."""
СанитарЖеня,"Re: Вопрос, к...",2001-10-05 10:44:00,https://vif2ne.org/nvk/forum/archive/words/103116?text=,2.01K,"Дополнительно:9 - маховик наводки в горизонтальной плоскости (движется ствол с прицелом)11 - маховик установки прицела (..."""
krok,Вопрос?,2001-11-05 12:43:17,https://vif2ne.org/nvk/forum/archive/words/103960?text=,3.61K,"Читал воспоминания ветеранов ВОВ, там есть упоминание об Советском лётчике асе подполковнике Калараше. Сказано что немцы узнав о..."""
Андрей Диков,ГСС Д. Л. Калараш,2001-11-05 13:46:21,https://vif2ne.org/nvk/forum/archive/words/103961?text=,4.12K,"День добрый!Пишу по памяти.Да, был такой ас - подполковник Дмитрий Леонтьевич Калараш, довольно популярный и известн..."""
krok,Re: ГСС Д....,2001-11-05 14:42:55,https://vif2ne.org/nvk/forum/archive/words/103962?text=,2.29K,"А советские лётчики знали противника?..."""
Rustam Muginov,Кстати...,2001-11-05 14:47:25,https://vif2ne.org/nvk/forum/archive/words/103968?text=,2.85K,"Здравствуйте, уважаемые.>День добрый!>Предполагаю, что трава, поско..."""
Андрей Диков,Re: Кстати...,2001-11-05 15:14:08,https://vif2ne.org/nvk/forum/archive/words/103969?text=,2.61K,"День добрый!>Здравствуйте, уважаемые.>А кстати, каким образом опозн..."""
Андрей Диков,Re: ГСС Д....,2001-11-05 15:17:15,https://vif2ne.org/nvk/forum/archive/words/103963?text=,2.44K,"День добрый!>А советские лётчики знали противника?В основном тех, кого уже сбили. А даль..."""
Андю,"Про Покрышкина Свирин писАл, кажется, что было такое на самом деле. (-)",2001-11-05 15:33:55,https://vif2ne.org/nvk/forum/archive/words/103970?text=,2.02K,"..."""
krok,Вопрос?,2001-11-05 15:41:57,https://vif2ne.org/nvk/forum/archive/words/103964?text=,2.21K,"Доброго времени суток!Если происходла переброска лутших лётчиковдля устранения лутших лётчиков врага, как им ставила..."""
Андрей Диков,Re: Вопрос?,2001-11-05 15:53:35,https://vif2ne.org/nvk/forum/archive/words/103965?text=,2.71K,"День добрый!>Если происходла переброска лутших лётчиков>для устранения лутших лётчиков врага, как и..."""
Андрей Диков,Re: Про Покрышкина...,2001-11-05 15:56:54,https://vif2ne.org/nvk/forum/archive/words/103971?text=,2.12K,"День добрый!Конечноя уважаю Остап Ибрагимыча, но... (с)Михаил Свирин сам неоднократно утверждал, что летуны ему ..."""
Поручик Баранов,Откуда?,2001-11-05 15:57:07,https://vif2ne.org/nvk/forum/archive/words/103967?text=,2.84K,"Добрый день!>Доброго времени суток!>Если происходла переброска лутших л..."""
krok,Спасибо за ответ.,2001-11-05 16:17:58,https://vif2ne.org/nvk/forum/archive/words/103966?text=,1.92K,"Читая Новикова видно, что на его уровне отслеживание противника идёт.Знают какой флот, в каком составе (примерном)противодей..."""
ARTHURM,? Китайская стена,2001-11-05 18:07:13,https://vif2ne.org/nvk/forum/archive/words/104065?text=,5.73K,"Добрый день!Вот, наткнулся на очередную сенсацию - альтернативную историю:""По мнению американских ученых, один и..."""
Саня,Re: ? Китайская...,2001-11-05 18:15:39,https://vif2ne.org/nvk/forum/archive/words/104066?text=,2.14K,"Да ну, всё это поддаётся изотопному анализу -находишь дерево и по С14 смотришь. Происхождение стройматериалов тоже выяснить несл..."""
Мелхиседек,Re: ? Китайская...,2001-11-05 18:27:56,https://vif2ne.org/nvk/forum/archive/words/104067?text=,2.64K,">И вопросы:>1. Действительно кто ее построил?Есть две правдоподобные версии:1. построили дре..."""
reinis,Re: ? Китайская...,2001-11-05 18:46:48,https://vif2ne.org/nvk/forum/archive/words/104068?text=,2.25K,">Я видел туристический участок, смотрится солидно, но тактические соображения портят впечатление.>Видел нео..."""
М.Свирин,Из допроса сбитого немецкого бомбера под Курском. Он спрашивал тут АП или нет? (-),2001-12-05 03:53:57,https://vif2ne.org/nvk/forum/archive/words/103972?text=,1.70K,"..."""
Риноцерус,Впечатления и мысли,2001-12-05 09:45:43,https://vif2ne.org/nvk/forum/archive/words/104070?text=,3.09K,"Приветствие всем!>Вот, наткнулся на очередную сенсацию - возраст стены может превышать 2,5 миллиарда ле..."""
Андрей Л.,Ответ: Китайская стена,2001-12-05 13:57:28,https://vif2ne.org/nvk/forum/archive/words/104071?text=,5.45K,"Уважаемый Артур!На работе у меня есть последние работы по Стене (далее ВКС), и, если интересно, смогу запостить в понеде..."""
FVL1~01,"Тт многое писали, но добавлю",2001-05-13 02:19:49,https://vif2ne.org/nvk/forum/archive/words/104072?text=,3.58K,"И снова здравствуйте>И вопросы:>1. Действительно кто ее построил?ИМногие поколения, ..."""
СОР,Re: ? Китайская...,2001-05-13 03:47:06,https://vif2ne.org/nvk/forum/archive/words/104073?text=,2.02K,"Как то показывали предачу по каналу Дискавери, там довольно правдоподобно рассказывали про стену причем показывали оную. Также п..."""
Frederick,Маленький вопросик,2001-05-13 11:13:21,https://vif2ne.org/nvk/forum/archive/words/104074?text=,2.30K,"А что по поводу стены доблестный Фоменко говорит?С уважением..."""
FVL1~01,сей видный тополог...вещает,2001-05-13 11:17:49,https://vif2ne.org/nvk/forum/archive/words/104075?text=,2.55K,"И снова здравствуйте>А что по поводу стены доблестный Фоменко говорит?Что всю ее при Минах в..."""
Вадим Жилин,А про пирамиду Хеопса НТВ ещё ничего не говорило. Вот травка то проростет :))) (-),2001-05-13 12:25:49,https://vif2ne.org/nvk/forum/archive/words/104079?text=,2.34K,"..."""
Вадим Жилин,Еще один офф-топ. Может кто подскажет?,2001-05-13 12:47:38,https://vif2ne.org/nvk/forum/archive/words/104080?text=,2.36K,"Приветствую Вас.Меня в дремучей юности дюже занимала тема происхождения этих пирамид (земное или нет). Может в детство в..."""
FVL1~01,"Можете почитать Г.Хенкок. Следы богов, есть в москве на лотках",2001-05-13 15:22:23,https://vif2ne.org/nvk/forum/archive/words/104081?text=,2.21K,"И снова здравствуйте>ЗЫ: Вечерком под пиво неплохое чтиво, ИМХО.Шибает лучше колумбийско..."""
Вадим Жилин,"Спасибо, попробую. (-)",2001-05-13 16:44:24,https://vif2ne.org/nvk/forum/archive/words/104082?text=,1.64K,"..."""
Рам,"А что за поговорка про ""Ямато""? (-)",2001-05-14 02:36:20,https://vif2ne.org/nvk/forum/archive/words/104076?text=,1.92K,"..."""
М.Свирин,Любителям погадать. Что за моторад?,2001-05-14 02:40:23,https://vif2ne.org/nvk/forum/archive/words/104335?text=,2.24K,"Здравствуйте До свидания..."""
Андрей Л.,Дополнения о стене,2001-05-14 06:34:56,https://vif2ne.org/nvk/forum/archive/words/104083?text=,3.62K,"Ув. все!Итак, история Великой Китайской Стены (ВКС) – в дополнение к позавчерашнему постингу. Стены стали строит..."""
FVL1~01,"Вроде это не Триумф 24 года, не похож",2001-05-14 09:17:14,https://vif2ne.org/nvk/forum/archive/words/104336?text=,2.27K,"И снова здравствуйтеНо идея видна, были такие но крайне редко. (Триумф был не для снега а для жидкой грязи у него задние..."""
СОР,Шапка ушанка вроде (-),2001-05-14 10:24:06,https://vif2ne.org/nvk/forum/archive/words/104337?text=,1.65K,"..."""
alex,? о польском походе 20-го года,2001-05-14 21:30:57,https://vif2ne.org/nvk/forum/archive/words/104857?text=,2.48K,"Троцкий пишет, что он был против вторжения на территорию Польши, что советовал заключить мир, когда запросили поляки, когда удал..."""
tevolga,Флаг,2001-05-14 21:40:18,https://vif2ne.org/nvk/forum/archive/words/104861?text=,2.55K,Может кто скажет что это у него в лапе? Не совсем обычная картинка.Да и вообще что это за знамя?C уважением к сообществу.
tevolga,Ошибочка вышла:-)),2001-05-14 21:41:40,https://vif2ne.org/nvk/forum/archive/words/104862?text=,2.45K,"Картинку -то забыл:-)) C уважением к сообществ..."""
Саня,"Есть подозрения,",2001-05-14 21:56:30,https://vif2ne.org/nvk/forum/archive/words/104863?text=,2.05K,"что сие не знамя, а какой-то австро-венгерский штандарт а вот что за клинок - фиг знает Это к спецам по странному холодному оруж..."""
JUP,Re: Ошибочка вышла:-)),2001-05-14 22:00:20,https://vif2ne.org/nvk/forum/archive/words/104866?text=,1.82K,"Приветствую>Картинку -то забыл:-)) Страна - точно Австро-Венгрия. ИМХО, это полковое знамя.<..."""
Михаил Денисов,"Re: Есть подозрения,",2001-05-14 22:05:18,https://vif2ne.org/nvk/forum/archive/words/104864?text=,2.06K,"Добрый день.>что сие не знамя, а какой-то австро-венгерский штандарт а вот что за клинок - фиг знает Эт..."""
Вадим Жилин,Для Офф-Топик`а (есть мыслЯ).,2001-05-14 23:03:06,https://vif2ne.org/nvk/forum/archive/words/104896?text=,1.97K,"Приветствую Вас.Борис, сайт Тебе пора делать!!!Назвать ""Сикрет Интелленжент Раша"" (например). Сокращенно ""СИР"" (почт..."""
FVL1~01,Самый что не наесть обычный полковой щтандарт,2001-05-14 23:37:17,https://vif2ne.org/nvk/forum/archive/words/104867?text=,1.92K,"И снова здравствуйтеАвстро-Венгерский, Эпохи от 1806года и до как минимум Кенигреца (1866) в лапе орелика Скипетр Импери..."""
Саня,"Согласен, похоже (-)",2001-05-15 00:17:55,https://vif2ne.org/nvk/forum/archive/words/104865?text=,1.62K,"..."""
А.Никольский,Re: ? о...,2001-05-15 14:04:12,https://vif2ne.org/nvk/forum/archive/words/104858?text=,2.89K,">Троцкий пишет, что он был против вторжения на территорию Польши, что советовал заключить мир, когда запрос..."""
Мелхиседек,Re: На свете,2001-05-15 14:49:35,https://vif2ne.org/nvk/forum/archive/words/104078?text=,1.77K,">Египетские пирамиды,Великая Китайская стена и линкор ""Ямато"".>Вроде приписывается японцам времен WWII<..."""
Мелхиседек,алRe: ? Китайская...,2001-05-15 14:58:19,https://vif2ne.org/nvk/forum/archive/words/104069?text=,2.64K,">>Я видел туристический участок, смотрится солидно, но тактические соображения портят впечатление.>>Вид..."""
alex,А протоколы заседаний политбюро?,2001-05-15 16:20:06,https://vif2ne.org/nvk/forum/archive/words/104859?text=,1.86K,"Или Совнаркома?Никто из историков не публиковал?..."""
MAG,Re: ? Китайская...,2001-05-15 20:00:23,https://vif2ne.org/nvk/forum/archive/words/104084?text=,1.91K,"листал красивый альбом про Китай, там фотки стены есть.......красиво, но сама она не высокая...... просто тянется по вершина..."""
Тов.Рю,"Я думаю, надо ПСС почитать",2001-05-16 00:49:07,https://vif2ne.org/nvk/forum/archive/words/104860?text=,1.74K,">Или Совнаркома?>Никто из историков не публиковал?Там достаточно сохранилось материалов в ви..."""
М.Свирин,Моторад далеко не наш. Но вот остальное - родное. Харьковского завода. (-),2001-05-16 02:59:10,https://vif2ne.org/nvk/forum/archive/words/104338?text=,1.71K,"..."""
Roman V.M.,"А куда подевался сайт журнала SoF, тот что на online.ru? (-)",2001-05-17 09:33:13,https://vif2ne.org/nvk/forum/archive/words/106252?text=,1.95K,"..."""
mongoose,Re: А куда...,2001-05-17 10:30:46,https://vif2ne.org/nvk/forum/archive/words/106253?text=,2.04K,"Здравствуйте!Мои поиски новой ссылки на сайт SOF не увенчались успехом - ссылки везде остались старые, а на запрос админу пр..."""
Солдафон.,Российские военные издания.,2001-05-17 15:09:21,https://vif2ne.org/nvk/forum/archive/words/106460?text=,2.25K,"Я как-то сравнил военные издания времён СССР и современные издания. Результат оказался очень разносторонним. Если советская прес..."""
Wadim A. Sigalov,Иногда одна картинка может стоить множества слов,2001-05-20 20:09:16,https://vif2ne.org/nvk/forum/archive/words/105614?text=,2.20K,"Найдите ключевое различие в позициях......"""
И. Кошкин,А не задолбало агитировать? (-),2001-05-20 21:19:27,https://vif2ne.org/nvk/forum/archive/words/105615?text=,1.77K,"..."""
FVL1~01,Эта... ИМХО не стоит... (-),2001-05-20 22:10:14,https://vif2ne.org/nvk/forum/archive/words/105616?text=,1.77K,"..."""
krok,Пленный солдат выводил отряд Басаева из Грозного?,2001-05-21 16:50:48,https://vif2ne.org/nvk/forum/archive/words/107776?text=,3.18K,"В Чечне в результате спецоперации освобождены из плена еще трое военнослужащих федеральных сил, сообщает телекомпания РТР. Подро..."""
tsa,Вы читать умеете ? Минным тралом этот солдат работал. (-),2001-05-21 16:57:36,https://vif2ne.org/nvk/forum/archive/words/107777?text=,2.07K,"..."""
